Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2015-04-30,03:59:48,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,127,105,46.00,10.00,14.00,30.00,15,62.25,64.00,105.56,15
2015-04-30,04:14:11,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,122,105,44.00,15.00,13.00,28.00,14,64.00,62.67,102.60,14
2015-04-30,04:29:06,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,154,105,40.00,13.00,14.00,33.00,14,61.80,62.00,105.93,14
2015-04-30,04:44:48,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,214,110,45.00,15.00,13.00,27.00,14,61.13,60.33,107.56,14
2015-04-30,04:59:18,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,259,130,48.00,15.00,12.00,25.00,15,61.87,59.67,106.27,15
2015-04-30,05:14:57,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,328,150,47.00,17.00,15.00,21.00,12,60.56,60.00,108.38,12
2015-04-30,05:28:55,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,440,185,54.00,18.00,11.00,17.00,11,57.14,58.67,114.93,11
2015-04-30,05:44:27,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,619,240,54.00,18.00,11.00,17.00,14,63.60,58.67,103.20,14
2015-04-30,05:59:18,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,899,305,60.00,20.00,8.00,12.00,15,60.73,59.00,108.53,15
2015-04-30,06:14:06,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1444,400,63.00,21.00,9.00,7.00,15,67.33,59.33,97.67,15
2015-04-30,06:29:53,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1562,550,63.00,21.00,9.00,7.00,13,88.63,60.00,75.44,13
2015-04-30,06:44:45,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1401,785,64.00,21.00,9.00,6.00,12,104.86,61.67,62.86,12
2015-04-30,06:59:42,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1225,1105,64.00,21.00,8.00,7.00,14,156.13,63.33,42.27,14
2015-04-30,07:14:51,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1230,1320,67.00,20.00,8.00,5.00,14,148.47,73.67,44.60,14
2015-04-30,07:29:21,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1113,1435,65.00,18.00,8.00,9.00,15,145.33,93.33,46.27,15
2015-04-30,07:44:27,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,853,1435,67.00,16.00,9.00,8.00,12,236.86,124.67,28.00,12
2015-04-30,07:59:16,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,785,1335,67.00,17.00,8.00,8.00,12,271.15,166.00,25.00,12
2015-04-30,08:14:58,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,749,1300,66.00,18.00,8.00,8.00,15,341.41,177.00,19.24,15
2015-04-30,08:29:55,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,879,1290,68.00,16.00,9.00,7.00,12,278.07,171.00,25.47,12
2015-04-30,08:44:43,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1074,1270,69.00,16.00,8.00,7.00,12,134.79,149.67,49.79,12
2015-04-30,08:58:49,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,984,1235,66.00,18.00,9.00,7.00,14,74.14,119.67,88.79,14
2015-04-30,09:14:42,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1074,1180,66.00,19.00,8.00,7.00,14,66.47,96.33,99.27,14
2015-04-30,09:29:08,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1190,1155,66.00,17.00,8.00,9.00,14,66.50,78.33,98.93,14
2015-04-30,09:42:55,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1090,1125,67.00,18.00,9.00,6.00,11,68.77,66.33,95.62,11
2015-04-30,09:58:52,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1032,1110,66.00,18.00,8.00,8.00,13,61.13,62.00,107.73,13
2015-04-30,10:14:51,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1090,1140,66.00,16.00,9.00,9.00,13,61.69,62.00,106.63,13
2015-04-30,10:29:48,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1069,1185,65.00,17.00,10.00,8.00,13,60.07,62.00,109.33,13
2015-04-30,10:44:35,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1002,1220,65.00,17.00,9.00,9.00,14,62.29,62.00,104.71,14
2015-04-30,10:59:24,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1033,1240,63.00,19.00,9.00,9.00,14,61.40,61.33,107.13,14
2015-04-30,11:14:00,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1062,1240,64.00,18.00,9.00,9.00,13,61.47,61.67,106.93,13
2015-04-30,11:28:41,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1028,1190,65.00,18.00,8.00,9.00,13,66.60,62.00,98.93,13
2015-04-30,11:44:49,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1019,1180,69.00,17.00,7.00,7.00,14,63.94,62.00,102.69,14
2015-04-30,11:59:13,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,979,1140,66.00,18.00,8.00,8.00,12,64.50,63.67,102.25,12
2015-04-30,12:14:14,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1000,1110,65.00,17.00,9.00,9.00,13,59.69,64.33,110.13,13
2015-04-30,12:29:32,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,969,1105,63.00,19.00,8.00,10.00,15,60.47,65.33,108.33,15
2015-04-30,12:44:08,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1002,1065,65.00,19.00,7.00,9.00,13,61.57,68.67,106.64,13
2015-04-30,12:59:56,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1005,1045,62.00,18.00,10.00,10.00,12,61.27,76.33,107.13,12
2015-04-30,13:14:24,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,996,1050,65.00,17.00,9.00,9.00,14,65.00,78.00,100.93,14
2015-04-30,13:29:40,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,979,1050,63.00,19.00,10.00,8.00,12,63.71,77.00,103.07,12
2015-04-30,13:44:43,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1015,1065,64.00,18.00,9.00,9.00,14,66.87,73.00,98.40,14
2015-04-30,13:59:39,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,995,1085,64.00,18.00,10.00,8.00,13,66.21,65.33,99.29,13
2015-04-30,14:14:25,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1012,1090,63.00,19.00,10.00,8.00,14,62.00,64.00,106.07,14
2015-04-30,14:29:50,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1023,1105,66.00,18.00,8.00,8.00,14,62.64,65.00,104.43,14
2015-04-30,14:44:36,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1038,1110,66.00,20.00,8.00,6.00,14,60.21,65.00,109.43,14
2015-04-30,14:59:15,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1012,1110,67.00,19.00,7.00,7.00,14,60.93,63.33,107.87,14
2015-04-30,15:13:49,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1068,1105,66.00,18.00,8.00,8.00,12,61.00,62.00,107.53,12
2015-04-30,15:29:15,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1043,1100,68.00,19.00,7.00,6.00,13,62.06,61.67,105.94,13
2015-04-30,15:43:55,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1123,1110,66.00,20.00,7.00,7.00,13,62.53,61.00,105.00,13
2015-04-30,15:59:31,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1236,1145,69.00,19.00,6.00,6.00,13,65.79,61.67,100.07,13
2015-04-30,16:14:16,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1255,1185,68.00,20.00,6.00,6.00,15,68.60,62.00,96.33,15
2015-04-30,16:29:35,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,986,1240,71.00,17.00,5.00,7.00,14,171.36,62.00,41.43,14
2015-04-30,16:44:52,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1333,1280,74.00,16.00,4.00,6.00,13,87.93,62.00,75.07,13
2015-04-30,16:59:10,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1256,1330,75.00,15.00,5.00,5.00,14,114.20,62.00,58.20,14
2015-04-30,17:14:58,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1234,1360,75.00,15.00,4.00,6.00,15,133.88,63.33,49.25,15
2015-04-30,17:29:49,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1235,1390,78.00,13.00,4.00,5.00,14,149.07,64.00,44.36,14
2015-04-30,17:43:48,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1318,1425,76.00,15.00,4.00,5.00,12,97.00,64.00,69.62,12
2015-04-30,17:58:59,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1292,1420,77.00,15.00,3.00,5.00,12,104.08,62.00,65.77,12
2015-04-30,18:14:15,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1094,1410,76.00,18.00,3.00,3.00,13,96.40,61.33,73.60,13
2015-04-30,18:29:25,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1130,1395,76.00,17.00,2.00,5.00,12,63.67,61.67,103.13,12
2015-04-30,18:43:33,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1165,1340,75.00,18.00,3.00,4.00,14,62.79,61.67,104.71,14
2015-04-30,18:58:32,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1063,1325,76.00,16.00,3.00,5.00,12,59.60,61.33,110.07,12
2015-04-30,19:14:33,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,872,1300,75.00,16.00,3.00,6.00,15,58.40,61.33,112.53,15
2015-04-30,19:29:09,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,868,1265,74.00,17.00,3.00,6.00,14,61.73,60.67,106.33,14
2015-04-30,19:44:50,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,812,1170,74.00,14.00,4.00,8.00,15,61.59,60.00,106.82,15
2015-04-30,19:59:14,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,740,1025,74.00,16.00,3.00,7.00,14,60.57,59.00,108.43,14
2015-04-30,20:13:49,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,695,880,74.00,16.00,4.00,6.00,14,58.20,60.67,113.33,14
2015-04-30,20:29:07,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,629,740,72.00,15.00,6.00,7.00,13,59.67,60.00,110.20,13
2015-04-30,20:44:48,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,618,675,73.00,14.00,4.00,9.00,13,59.73,61.00,110.20,13
2015-04-30,20:59:27,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,516,645,71.00,16.00,5.00,8.00,14,59.80,61.33,110.00,14
2015-04-30,21:14:46,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,485,630,73.00,17.00,3.00,7.00,14,59.60,59.33,109.87,14
2015-04-30,21:29:17,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,521,600,71.00,15.00,5.00,9.00,14,60.53,59.33,109.13,14
2015-04-30,21:44:29,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,455,570,69.00,17.00,5.00,9.00,12,63.75,59.67,103.44,12
2015-04-30,21:59:01,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,373,540,72.00,15.00,4.00,9.00,14,58.07,60.00,113.36,14
2015-04-30,22:14:57,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,340,525,71.00,13.00,5.00,11.00,13,62.50,61.00,104.63,13
2015-04-30,22:29:51,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,318,555,72.00,13.00,4.00,11.00,13,62.86,61.00,104.64,13
2015-04-30,22:44:08,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,283,565,67.00,15.00,4.00,14.00,15,61.07,61.00,107.73,15
2015-04-30,22:59:58,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,257,535,65.00,12.00,4.00,19.00,14,65.47,61.67,100.60,14
2015-04-30,23:14:30,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,226,495,69.00,15.00,4.00,12.00,12,60.64,62.00,108.07,12
2015-04-30,23:29:56,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,203,405,59.00,11.00,6.00,24.00,13,63.38,61.67,103.75,13
2015-04-30,23:44:08,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,193,330,59.00,12.00,8.00,21.00,15,61.13,62.00,107.40,15
2015-04-30,23:59:25,3,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,190,270,66.00,13.00,7.00,14.00,15,59.80,64.00,109.87,15
